# Distance / pm;  g(r);  Integral
1.666666667;  0.000000000;  0.000000000
5.000000000;  0.000000000;  0.000000000
8.333333333;  0.000000000;  0.000000000
11.66666667;  0.000000000;  0.000000000
15.00000000;  0.000000000;  0.000000000
18.33333333;  0.000000000;  0.000000000
21.66666667;  0.000000000;  0.000000000
25.00000000;  0.000000000;  0.000000000
28.33333333;  0.000000000;  0.000000000
31.66666667;  0.000000000;  0.000000000
35.00000000;  0.000000000;  0.000000000
38.33333333;  0.000000000;  0.000000000
41.66666667;  0.000000000;  0.000000000
45.00000000;  0.000000000;  0.000000000
48.33333333;  0.000000000;  0.000000000
51.66666667;  0.000000000;  0.000000000
55.00000000;  0.000000000;  0.000000000
58.33333333;  0.000000000;  0.000000000
61.66666667;  0.000000000;  0.000000000
65.00000000;  0.000000000;  0.000000000
68.33333333;  0.000000000;  0.000000000
71.66666667;  0.000000000;  0.000000000
75.00000000;  0.000000000;  0.000000000
78.33333333;  0.000000000;  0.000000000
81.66666667;  0.000000000;  0.000000000
85.00000000;  0.000000000;  0.000000000
88.33333333;  0.000000000;  0.000000000
91.66666667;  0.000000000;  0.000000000
95.00000000;  0.000000000;  0.000000000
98.33333333;  0.000000000;  0.000000000
101.6666667;  0.000000000;  0.000000000
105.0000000;  0.000000000;  0.000000000
108.3333333;  0.000000000;  0.000000000
111.6666667;  0.000000000;  0.000000000
115.0000000;  0.000000000;  0.000000000
118.3333333;  0.000000000;  0.000000000
121.6666667;  0.000000000;  0.000000000
125.0000000;  0.000000000;  0.000000000
128.3333333;  0.000000000;  0.000000000
131.6666667;  0.000000000;  0.000000000
135.0000000;  0.000000000;  0.000000000
138.3333333;  0.000000000;  0.000000000
141.6666667;  0.000000000;  0.000000000
145.0000000;  0.000000000;  0.000000000
148.3333333;  0.000000000;  0.000000000
151.6666667;  0.000000000;  0.000000000
155.0000000;  0.000000000;  0.000000000
158.3333333;  0.000000000;  0.000000000
161.6666667;  0.000000000;  0.000000000
165.0000000;  0.000000000;  0.000000000
168.3333333;  0.000000000;  0.000000000
171.6666667;  0.000000000;  0.000000000
175.0000000;  0.000000000;  0.000000000
178.3333333;  0.000000000;  0.000000000
181.6666667;  0.000000000;  0.000000000
185.0000000;  0.000000000;  0.000000000
188.3333333;  0.000000000;  0.000000000
191.6666667;  0.000000000;  0.000000000
195.0000000;  0.000000000;  0.000000000
198.3333333;  0.000000000;  0.000000000
201.6666667;  0.000000000;  0.000000000
205.0000000;  0.000000000;  0.000000000
208.3333333;  0.000000000;  0.000000000
211.6666667;  0.000000000;  0.000000000
215.0000000;  0.000000000;  0.000000000
218.3333333;  0.000000000;  0.000000000
221.6666667;  0.000000000;  0.000000000
225.0000000;  0.000000000;  0.000000000
228.3333333;  0.0004928136069;  3.607446639E-05
231.6666667;  0.002457921287;  0.0002212883090
235.0000000;  0.01896749502;  0.001691987534
238.3333333;  0.07473918414;  0.007652668601
241.6666667;  0.2160767183;  0.02537085406
245.0000000;  0.4750444540;  0.06540623812
248.3333333;  0.8446883888;  0.1385443863
251.6666667;  1.248835191;  0.2495982697
255.0000000;  1.639184847;  0.3992512446
258.3333333;  1.913861090;  0.5785792893
261.6666667;  2.027576876;  0.7734968131
265.0000000;  2.032326654;  0.9738802705
268.3333333;  1.920429298;  1.168024299
271.6666667;  1.671764150;  1.341254673
275.0000000;  1.428087505;  1.492888608
278.3333333;  1.143241759;  1.617238264
281.6666667;  0.9704281531;  1.725334419
285.0000000;  0.8293365703;  1.819913778
288.3333333;  0.7010892515;  1.901748710
291.6666667;  0.6015189279;  1.973594033
295.0000000;  0.5021827044;  2.034953458
298.3333333;  0.5044859314;  2.097995173
301.6666667;  0.5145722211;  2.163742225
305.0000000;  0.4947471246;  2.228360917
308.3333333;  0.5393031076;  2.300347073
311.6666667;  0.5948061333;  2.381467676
315.0000000;  0.6345684689;  2.469872208
318.3333333;  0.6362381618;  2.560395178
321.6666667;  0.6392372868;  2.653259519
325.0000000;  0.6649767540;  2.751875630
328.3333333;  0.6996823263;  2.857777948
331.6666667;  0.7420158133;  2.972379723
335.0000000;  0.7727090329;  3.094132834
338.3333333;  0.8216053798;  3.226179439
341.6666667;  0.8521997236;  3.365855164
345.0000000;  0.8793566603;  3.512807842
348.3333333;  0.9104770498;  3.667915510
351.6666667;  0.9056057080;  3.825160092
355.0000000;  0.9084170481;  3.985897164
358.3333333;  0.9128797346;  4.150471456
361.6666667;  0.9561343035;  4.326065516
365.0000000;  0.9667154094;  4.506890430
368.3333333;  0.9632460873;  4.690372294
371.6666667;  0.9802489020;  4.880487730
375.0000000;  0.9925654543;  5.076460363
378.3333333;  0.9947017650;  5.276361743
381.6666667;  0.9811966619;  5.477039004
385.0000000;  0.9877117187;  5.682592684
388.3333333;  0.9598141984;  5.885814373
391.6666667;  0.9669415387;  6.094074890
395.0000000;  0.9429343170;  6.300636252
398.3333333;  0.9456344564;  6.511300095
401.6666667;  0.9691995311;  6.730842366
405.0000000;  0.9939114598;  6.959734609
408.3333333;  0.9778615216;  7.188652805
411.6666667;  0.9971840157;  7.425921240
415.0000000;  0.9984217662;  7.667346912
418.3333333;  0.9934378375;  7.911441874
421.6666667;  0.9584494049;  8.150707810
425.0000000;  0.9598013737;  8.394114400
428.3333333;  0.9805639124;  8.646702405
431.6666667;  0.9766850036;  8.902222220
435.0000000;  0.9667536075;  9.159064974
438.3333333;  0.9945484393;  9.427357089
441.6666667;  1.002456222;  9.701910980
445.0000000;  1.014565539;  9.983991463
448.3333333;  1.020950203;  10.27211550
451.6666667;  1.020661217;  10.56445705
455.0000000;  1.036062946;  10.86560628
458.3333333;  1.039166171;  11.17209937
461.6666667;  1.060196633;  11.48936003
465.0000000;  1.068918844;  11.81386651
468.3333333;  1.076375678;  12.14533842
471.6666667;  1.098373190;  12.48841651
475.0000000;  1.113282790;  12.84108395
478.3333333;  1.121879442;  13.20148008
481.6666667;  1.126780866;  13.56851321
485.0000000;  1.125625866;  13.94026248
488.3333333;  1.134002951;  14.31994403
491.6666667;  1.159299012;  14.71341214
495.0000000;  1.179445722;  15.11916433
498.3333333;  1.179751889;  15.53050633
501.6666667;  1.183456501;  15.94867864
505.0000000;  1.189143369;  16.37446273
508.3333333;  1.172953628;  16.80001259
511.6666667;  1.124110353;  17.21320812
515.0000000;  1.118651206;  17.62977194
518.3333333;  1.110427658;  18.04864355
521.6666667;  1.097057358;  18.46781130
525.0000000;  1.063504102;  18.87936842
528.3333333;  1.011621165;  19.27583469
531.6666667;  0.9678099211;  19.65993198
535.0000000;  0.9512408439;  20.04220209
538.3333333;  0.9152120430;  20.41459082
541.6666667;  0.9127683022;  20.79059877
545.0000000;  0.9196720228;  21.17412777
548.3333333;  0.9082957345;  21.55756015
551.6666667;  0.9038477508;  21.94376789
555.0000000;  0.9240169296;  22.34337948
558.3333333;  0.9263517240;  22.74882751
561.6666667;  0.9264477375;  23.15917368
565.0000000;  0.9308554999;  23.57638040
568.3333333;  0.9519378072;  24.00808528
571.6666667;  0.9588476161;  24.44803946
575.0000000;  0.9610725029;  24.89417203
578.3333333;  0.9660122188;  25.34781183
581.6666667;  0.9805431240;  25.81359857
585.0000000;  0.9885252511;  26.28857445
588.3333333;  1.011390802;  26.78009078
591.6666667;  1.023880733;  27.28333130
595.0000000;  1.019034368;  27.78984917
598.3333333;  1.033139332;  28.30914794
601.6666667;  1.034574549;  28.83497833
605.0000000;  1.048631449;  29.37387513
608.3333333;  1.067124342;  29.92833513
611.6666667;  1.050543211;  30.48017809
615.0000000;  1.044837921;  31.03502235
618.3333333;  1.057567092;  31.60273057
621.6666667;  1.051273786;  32.17316130
625.0000000;  1.054902833;  32.75171597
628.3333333;  1.069024369;  33.34428602
631.6666667;  1.070735812;  33.94411872
635.0000000;  1.074624380;  34.55250024
638.3333333;  1.066644526;  35.16272050
641.6666667;  1.070140823;  35.78135160
645.0000000;  1.070114202;  36.40641116
648.3333333;  1.067729141;  37.03654040
651.6666667;  1.064419013;  37.67119212
655.0000000;  1.061016687;  38.31030362
658.3333333;  1.058655448;  38.95449978
661.6666667;  1.078074146;  39.61717227
665.0000000;  1.073296619;  40.28357204
668.3333333;  1.066616372;  40.95247986
671.6666667;  1.060249136;  41.62404367
675.0000000;  1.049880794;  42.29565699
678.3333333;  1.065541819;  42.98403751
681.6666667;  1.059112585;  43.67500559
685.0000000;  1.050504185;  44.36707661
688.3333333;  1.049981379;  45.06555171
691.6666667;  1.040773722;  45.76462343
695.0000000;  1.022208619;  46.45785903
698.3333333;  1.011330801;  47.15031232
