316;    167.255;    167.170;    175.958;    166.177
317;    161.993;    168.896;    171.291;    171.469
318;    159.033;    170.466;    166.462;    175.180
319;    159.200;    170.931;    162.711;    173.874
320;    162.648;    169.364;    161.099;    167.645
321;    166.975;    167.165;    161.337;    159.094
322;    169.210;    164.456;    163.946;    151.882
323;    168.873;    163.268;    168.123;    151.423
324;    165.459;    160.979;    170.043;    157.423
325;    163.048;    159.897;    168.710;    166.901
326;    162.341;    160.234;    164.311;    174.375
327;    163.258;    162.700;    160.486;    177.460
328;    165.026;    165.861;    157.375;    175.638
329;    167.317;    168.851;    156.413;    170.186
330;    168.267;    169.522;    158.297;    164.345
331;    168.448;    168.682;    162.158;    159.803
332;    167.463;    166.526;    165.038;    158.032
333;    165.933;    165.311;    164.667;    160.172
334;    163.896;    165.260;    161.977;    164.904
335;    161.386;    167.016;    159.510;    169.712
336;    158.860;    170.110;    159.460;    171.323
337;    157.491;    171.957;    160.496;    168.092
338;    159.257;    171.924;    162.197;    162.620
339;    161.807;    171.972;    164.097;    156.529
340;    163.452;    171.650;    165.823;    153.698
341;    163.461;    170.427;    165.852;    156.047
342;    163.425;    167.756;    164.329;    162.998
343;    163.180;    165.594;    163.274;    170.521
344;    160.985;    164.758;    163.850;    174.998
345;    159.867;    165.845;    165.093;    175.402
346;    159.747;    167.061;    165.399;    172.910
347;    162.657;    169.185;    164.403;    169.222
348;    165.446;    170.562;    162.888;    164.743
349;    168.746;    170.922;    161.652;    161.382
350;    170.453;    168.848;    160.340;    160.241
351;    170.578;    166.692;    159.961;    162.713
352;    168.186;    164.803;    161.098;    165.296
353;    164.691;    164.232;    163.149;    167.976
354;    162.950;    162.967;    164.393;    168.834
355;    162.923;    163.548;    163.696;    167.741
356;    164.410;    165.329;    163.038;    163.242
357;    165.495;    168.481;    162.595;    155.955
358;    166.622;    170.332;    162.807;    150.267
359;    165.214;    171.514;    162.582;    150.456
360;    161.840;    171.320;    162.507;    156.954
361;    157.232;    170.863;    164.303;    164.406
362;    154.682;    169.622;    166.189;    169.583
363;    155.016;    168.537;    168.510;    171.452
364;    158.595;    169.145;    169.281;    169.980
365;    163.011;    171.080;    169.752;    165.564
366;    167.718;    172.618;    169.360;    159.793
367;    170.001;    172.506;    168.339;    156.424
368;    169.397;    171.234;    166.336;    157.676
369;    165.617;    168.836;    164.581;    162.202
370;    160.775;    166.260;    164.079;    167.277
371;    156.730;    163.975;    164.620;    171.145
372;    157.021;    163.188;    164.950;    171.848
373;    162.210;    162.081;    164.323;    168.567
374;    170.059;    161.394;    164.080;    162.000
375;    176.197;    161.110;    163.930;    156.278
376;    177.935;    162.141;    163.786;    154.423
377;    174.458;    163.769;    163.635;    158.029
378;    168.406;    165.798;    163.328;    164.576
379;    162.107;    167.812;    163.214;    170.774
380;    159.644;    168.171;    163.202;    174.726
381;    162.310;    165.842;    163.654;    174.870
382;    169.009;    162.416;    163.584;    171.936
383;    174.718;    160.331;    161.742;    167.190
384;    177.833;    161.008;    157.865;    162.478
385;    177.147;    164.097;    154.476;    159.400
386;    173.202;    168.128;    153.304;    158.101
387;    166.283;    170.625;    155.835;    159.182
388;    159.098;    170.795;    160.750;    162.229
389;    154.932;    168.744;    165.706;    166.143
390;    156.063;    165.408;    168.281;    167.954
391;    161.304;    162.563;    167.122;    168.053
392;    167.540;    162.018;    163.244;    166.788
393;    173.192;    164.225;    158.377;    165.573
394;    175.902;    166.977;    156.053;    164.174
395;    173.636;    168.793;    157.736;    162.631
396;    167.083;    169.456;    163.485;    161.176
397;    158.530;    169.129;    170.710;    161.234
398;    151.267;    168.250;    176.294;    163.012
399;    150.740;    166.011;    176.908;    164.606
400;    156.580;    161.834;    172.204;    164.838
401;    165.544;    159.339;    165.917;    165.211
402;    170.692;    159.123;    159.936;    165.009
403;    170.255;    162.970;    156.868;    164.916
404;    164.127;    167.975;    157.204;    164.549
405;    156.077;    173.232;    162.392;    165.039
406;    151.605;    174.171;    169.106;    164.723
407;    154.222;    169.913;    174.289;    163.609
408;    162.519;    161.714;    176.295;    162.154
409;    171.814;    155.598;    177.204;    162.294
410;    177.067;    153.718;    175.630;    161.796
411;    178.401;    159.234;    172.111;    161.849
412;    176.672;    166.247;    167.213;    161.791
413;    172.944;    172.069;    164.459;    163.620
414;    168.052;    172.406;    165.265;    164.364
415;    162.956;    168.381;    168.762;    164.435
416;    159.821;    161.642;    171.837;    163.158
417;    160.207;    156.442;    173.164;    162.205
418;    163.331;    155.020;    171.753;    159.939
419;    167.077;    157.916;    168.342;    157.318
420;    169.633;    162.135;    163.530;    156.459
421;    170.554;    166.343;    158.595;    160.676
422;    168.718;    168.459;    156.698;    167.603
423;    164.495;    168.475;    158.740;    172.602
424;    160.373;    167.768;    162.459;    174.565
425;    158.970;    166.735;    165.045;    173.217
426;    161.354;    166.295;    165.698;    169.799
427;    166.002;    165.481;    165.199;    162.984
428;    169.854;    165.361;    163.945;    155.677
429;    171.591;    166.028;    162.750;    151.472
430;    169.196;    166.857;    162.163;    155.191
431;    163.034;    167.451;    162.686;    162.704
432;    156.370;    168.259;    163.694;    170.627
433;    153.459;    169.409;    164.326;    174.598
434;    156.718;    169.734;    164.879;    174.453
435;    162.889;    168.828;    167.209;    170.730
436;    168.931;    168.130;    170.391;    164.578
437;    172.356;    169.501;    172.924;    158.435
438;    171.588;    172.366;    173.420;    156.735
439;    165.589;    174.038;    171.818;    160.025
440;    158.106;    174.411;    168.816;    166.252
441;    154.002;    173.717;    163.980;    170.324
442;    156.799;    172.360;    158.871;    170.653
443;    161.714;    169.828;    155.678;    168.480
444;    165.449;    166.998;    156.799;    163.316
445;    166.431;    166.255;    160.464;    158.573
446;    165.068;    167.439;    163.836;    156.772
447;    161.591;    169.182;    165.311;    162.019
448;    157.910;    169.931;    164.607;    169.034
449;    157.719;    170.952;    161.885;    174.878
450;    160.366;    172.140;    158.155;    177.215
451;    163.740;    172.892;    156.230;    178.427
452;    164.339;    171.862;    158.218;    177.784
453;    162.771;    169.489;    163.873;    175.238
454;    160.662;    166.736;    169.807;    171.589
455;    159.048;    162.097;    174.894;    168.634
456;    158.237;    157.761;    176.966;    165.645
457;    159.241;    156.227;    175.507;    161.814
458;    161.960;    159.806;    169.809;    159.172
459;    164.410;    165.393;    162.132;    160.144
460;    164.689;    169.405;    158.070;    163.720
461;    162.863;    170.123;    160.133;    165.918
